"Date_time","Inq_blend","input_1","input_2","input_3","input_4","filler","Vol","perc_1","perc_2","perc_3","perc_4","perc_5","Res_blend","Inq_country","IP","Dest_country"
"04/04/2022 07:46","12:12:17","AmSul","DAP","SOP","Urea","TRUE",100,0.336687422141405,0.262595093447664,0.338721982269026,0,0.0619955021419051,"11.8:12.1:16.9:14.2",NA,NA,NA
"04/04/2022 07:46","12:12:17","AmSul","DAP","SOP","Urea","TRUE",100,0.312878022205584,0.266283601905714,0.335990281778044,0,0.0848480941106579,"11.4:12.2:16.8:13.6",NA,NA,NA
"04/04/2022 07:46","12:12:17","AmSul","DAP","SOP","Urea","TRUE",100,0.336687422141405,0.262595093447664,0.338721982269026,0,0.0619955021419051,"11.8:12.1:16.9:14.2",NA,NA,NA
"06/04/2022 12:44","12:12:17","AmSul","DAP","SOP","Urea","FALSE",100,0.261640547118666,0.372958910297602,0.36540054258373,0,0,"12.2:17.2:18.3:12.9",NA,NA,NA
"06/04/2022 12:44","12:12:17","AmSul","DAP","SOP","Urea","TRUE",100,0.0747840413033288,0.303168652064039,0.308673213055507,0,0.313374093577125,"7.0:13.9:15.4:7.4",NA,NA,NA
"06/04/2022 12:44","12:12:17","AmSul","DAP","SOP","Urea","FALSE",100,0.261640547118666,0.372958910297602,0.36540054258373,0,0,"12.2:17.2:18.3:12.9",NA,NA,NA
"06/04/2022 12:44","12:12:17","AmSul","DAP","SOP","Urea","FALSE",100,0.241274526927114,0.390514737803681,0.368210735269113,0,0,"12.1:18.0:18.4:12.4",NA,NA,NA
"06/04/2022 12:44","12:12:17","AmSul","DAP","SOP","Urea","FALSE",100,0.282006567398129,0.355403082734685,0.362590349867144,0,0,"12.3:16.3:18.1:13.3",NA,NA,NA
"06/04/2022 12:45","12:12:17","AmSul","DAP","SOP","Urea","FALSE",100,0.302372627495351,0.337847252350453,0.359780120154197,0,0,"12.4:15.5:18.0:13.7",NA,NA,NA
"06/04/2022 12:45","12:12:17","AmSul","MAP","SOP","Urea","FALSE",100,0.353426617166849,0.296463332603879,0.350110050229238,0,0,"11.0:15.4:17.5:14.8",NA,NA,NA
"06/04/2022 12:46","15:5:20","AmSul","MAP","SOP","Urea","FALSE",100,0.431282397506473,0.175897274328239,0.392820328165213,0,0,"11.2:9.1:19.6:17.4",NA,NA,NA
"06/04/2022 12:46","15:5:20","AmSul","DAP","SOP","Urea","FALSE",100,0.389880658487924,0.212391830320366,0.397727511191685,0,0,"12.0:9.8:19.9:16.5",NA,NA,NA
"06/04/2022 12:46","15:5:20","AmSul","DAP","SOP","Urea","FALSE",100,0.349148617613801,0.247503485689498,0.403347896696627,0,0,"11.8:11.4:20.2:15.6",NA,NA,NA
"06/04/2022 12:47","15:5:20","AmSul","SSP","SOP","Urea","FALSE",100,0.308077136153034,0.32866332629256,0.363259537554418,0,0,"6.5:5.6:18.2:17.5",NA,NA,NA
"06/04/2022 12:47","15:5:20","AmSul","DAP","SOP","Urea","FALSE",100,0.349148617613801,0.247503485689498,0.403347896696627,0,0,"11.8:11.4:20.2:15.6",NA,NA,NA
"06/04/2022 12:53","12:12:17","AmSul","DAP","SOP","Urea","FALSE",100,0.261640547118666,0.372958910297602,0.36540054258373,0,0,"12.2:17.2:18.3:12.9",NA,NA,NA
"06/04/2022 14:58","25:5:10","AmSul","DAP","MOP","Urea","TRUE",1000,0.512974428360821,0.199219490950115,0.166666622443423,0,0.121139458245641,"14.4:9.2:10.0:12.3",NA,NA,NA
"07/04/2022 11:08","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904073466,0.222322184271178,0.19015291165535,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"07/04/2022 11:08","25:5:10","Urea","MAP","MOP","Urea","FALSE",1000,0.610576291001074,0.158946529191734,0.230477179807193,0,0,"30.0:8.3:13.8:0.0",NA,NA,NA
"13/04/2022 08:23","13:13:20","AmSul","DAP","MOP","Urea","FALSE",100,0.308642352678721,0.331824632235639,0.35953301508564,0,0,"12.5:15.3:21.6:7.4",NA,NA,NA
"13/04/2022 08:24","17:8:25","AmSul","DAP","MOP","Urea","FALSE",100,0.351527068834101,0.227752549708437,0.420720381457463,0,0,"11.5:10.5:25.2:8.4",NA,NA,NA
"13/04/2022 08:24","17:8:25","AmSul","DAP","MOP","Urea","FALSE",100,0.375562505282621,0.211922584759983,0.412514909957396,0,0,"11.7:9.7:24.8:9.0",NA,NA,NA
"13/04/2022 08:24","17:8:25","AmSul","DAP","MOP","Urea","FALSE",100,0.411615612623301,0.188177678696912,0.400206708679787,0,0,"12.0:8.7:24.0:9.9",NA,NA,NA
"13/04/2022 08:24","14:8:20","AmSul","DAP","MOP","Urea","FALSE",100,0.449162037350427,0.204177727081676,0.346660235567897,0,0,"13.1:9.4:20.8:10.8",NA,NA,NA
"13/04/2022 08:25","14:8:20","AmSul","DAP","MOP","Urea","FALSE",100,0.413108902305128,0.227922656394307,0.358968441300564,0,0,"12.8:10.5:21.5:9.9",NA,NA,NA
"13/04/2022 08:25","14:8:20","AmSul","DAP","MOP","Urea","FALSE",100,0.497232878351155,0.172517831023674,0.330249290625171,0,0,"13.5:7.9:19.8:11.9",NA,NA,NA
"13/04/2022 08:26","14:8:20","AmSul","DAP","MOP","Urea","TRUE",100,0.497232887712194,0.172517819644278,0.330249292632984,0,1.05443933204453e-11,"13.5:7.9:19.8:11.9",NA,NA,NA
"13/04/2022 08:26","14:8:20","AmSul","DAP","MOP","Urea","TRUE",100,0.381818786803618,0.194947694355893,0.333333288222079,0,0.0899002306184097,"11.5:9.0:20.0:9.2",NA,NA,NA
"13/04/2022 08:27","14:8:20","AmSul","DAP","MOP","Urea","FALSE",300,0.437144326714646,0.212092703036836,0.350762970248513,0,0,"13.0:9.8:21.0:10.5",NA,NA,NA
"13/04/2022 08:27","14:8:20","AmSul","DAP","MOP","Urea","FALSE",200,0.437144326714646,0.212092703036836,0.350762970248513,0,0,"13.0:9.8:21.0:10.5",NA,NA,NA
"13/04/2022 08:28","14:8:20","AmSul","DAP","MOP","Urea","FALSE",200,0.461179745602439,0.196262751242988,0.342557503154573,0,0,"13.2:9.0:20.6:11.1",NA,NA,NA
"25/04/2022 13:24","12:12:17","AmSul","DAP","MOP","Urea","FALSE",1000,0.31395082066928,0.347533724367589,0.338515454963132,0,0,"12.8:16.0:20.3:7.5",NA,NA,NA
"25/04/2022 13:25","12:12:17","AmSul","DAP","MOP","Urea","FALSE",100,0.31395082066928,0.347533724367589,0.338515454963132,0,0,"12.8:16.0:20.3:7.5",NA,NA,NA
"06/07/2022 06:31","27:6:6","AN","DAP","MOP","Urea","FALSE",100,0.74791969744454,0.140128687174465,0.111951615380988,0,0,"28.3:6.4:6.7:0.0",NA,NA,NA
"06/07/2022 06:31","27:6:6","AN","MAP","MOP","Urea","FALSE",100,0.768412089683299,0.1229088044808,0.108679105835901,0,0,"27.9:6.4:6.5:0.0",NA,NA,NA
"06/07/2022 06:41","20:10:10","AN","MAP","MOP","Urea","FALSE",100,0.589672819426431,0.216153993146412,0.194173187427131,0,0,"22.9:11.2:11.7:0.0",NA,NA,NA
"14/07/2022 12:52","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904073466,0.222322184271178,0.19015291165535,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"14/07/2022 13:07","25:5:10","AmSul","DAP","MOP","Urea","FALSE",1000,0.587524904073466,0.222322184271178,0.19015291165535,0,0,"16.3:10.2:11.4:14.1",NA,NA,NA
"21/07/2022 08:48","5:15:25","MAP","MOP","MOP","Urea","FALSE",2000,0.455955340834583,0.544044659165366,0,0,0,"5.5:23.7:32.6:0.0",NA,NA,NA
"21/07/2022 08:48","5:15:25","DAP","MOP","MOP","Urea","FALSE",2000,0.476821202212146,0.523178797787854,0,0,0,"8.6:21.9:31.4:0.0",NA,NA,NA
"21/07/2022 08:49","5:15:25","DAP","MOP","MOP","Urea","TRUE",2000,0.319672081225133,0.416666616680037,0,0,0.26366130209483,"5.8:14.7:25.0:0.0",NA,NA,NA
"21/07/2022 09:17","5:5:45","MAP","MOP","MOP","Urea","FALSE",100,0.1892059611228,0.810794038877156,0,0,0,"2.3:9.8:48.6:0.0",NA,NA,NA
"21/07/2022 09:17","5:5:45","MAP","MOP","MOP","Urea","TRUE",100,0.112359500586332,0.749999950024423,0,0,0.137640549389245,"1.3:5.8:45.0:0.0",NA,NA,NA
"21/07/2022 09:18","11:4:40","MAP","MOP","MOP","Urea","TRUE",100,0.119381742125163,0.666668074590218,0,0,0.213950183284632,"1.4:6.2:40.0:0.0",NA,NA,NA
"21/07/2022 09:18","11:4:40","AmSul","MAP","MOP","Urea","TRUE",100,0.201985817220005,0.101509563338818,0.666666858810618,0,0.0298377606305673,"5.5:5.3:40.0:4.8",NA,NA,NA
"21/07/2022 09:18","11:4:40","AmSul","DAP","MOP","Urea","TRUE",100,0.179271636198134,0.128784922946853,0.66666662234563,0,0.0252768185093832,"6.1:5.9:40.0:4.3",NA,NA,NA
"21/07/2022 09:18","5:5:45","AmSul","DAP","MOP","Urea","TRUE",100,0.0578295162580257,0.122188756870859,0.74999993214443,0,0.0699817947266846,"3.4:5.6:45.0:1.4",NA,NA,NA
"21/07/2022 09:20","5:5:45","AmSul","DAP","MOP","Urea","FALSE",100,0.100897091683849,0.135535004981424,0.763567903334727,0,0,"4.6:6.2:45.8:2.4",NA,NA,NA
"21/07/2022 09:20","5:5:45","AmSul","MAP","MOP","Urea","FALSE",100,0.119256605101426,0.117962716301279,0.762780678597289,0,0,"3.9:6.1:45.8:2.9",NA,NA,NA
"26/07/2022 07:05","5:15:25","AmSul","DAP","MOP","Urea","FALSE",1000,0.190383289996799,0.351432999618102,0.458183710385084,0,0,"10.3:16.2:27.5:4.6",NA,NA,NA
"26/07/2022 07:06","5:15:25","AmSul","SSP","MOP","Urea","TRUE",1000,9.52596218220555e-09,0.595511252185644,0.404488738005541,0,2.82853111971657e-10,"0.0:10.1:24.3:6.6",NA,NA,NA
"26/07/2022 07:06","5:15:25","AmSul","SSP","MOP","Urea","FALSE",1000,6.94932364628933e-09,0.59551125503415,0.404488738016526,0,0,"0.0:10.1:24.3:6.6",NA,NA,NA
"26/07/2022 07:06","5:15:25","AmSul","SSP","MOP","Urea","FALSE",1000,4.31164324158241e-10,0.528232519323298,0.396826437117516,0.0749410431280235,0,"3.4:9.0:23.8:5.8",NA,NA,NA
"19/08/2022 09:35","10:10:26","AmSul","MAP","MOP","Urea","FALSE",100,0.311327169043897,0.229647608940229,0.459025222015867,0,0,"9.3:11.9:27.5:7.5",NA,NA,NA
"19/08/2022 09:36","10:10:26","AmSul","MAP","MOP","Urea","FALSE",100,0.363144304883196,0.198692334416638,0.438163360700159,0,0,"10.0:10.3:26.3:8.7",NA,NA,NA
"19/08/2022 09:36","10:26:26","AmSul","MAP","MOP","Urea","FALSE",100,0.148521082781478,0.455939335027214,0.395539582191308,0,0,"8.6:23.7:23.7:3.6",NA,NA,NA
"19/08/2022 09:36","10:26:26","AmSul","MAP","MOP","Urea","FALSE",100,0.117430743352803,0.47451253343633,0.408056723210864,0,0,"8.2:24.7:24.5:2.8",NA,NA,NA
"19/08/2022 09:36","10:26:26","AmSul","MAP","MOP","Urea","FALSE",100,0.075977078166873,0.499276725651113,0.424746196182018,0,0,"7.6:26.0:25.5:1.8",NA,NA,NA
"19/08/2022 09:36","10:26:26","AmSul","MAP","MOP","Urea","FALSE",100,0.0967039362158047,0.486894614656638,0.416401449127561,0,0,"7.9:25.3:25.0:2.3",NA,NA,NA
"19/08/2022 09:36","10:26:26","AmSul","MAP","MOP","Urea","TRUE",100,0.0967039362076694,0.486894614651296,0.41640144911966,0,2.13752072966639e-11,"7.9:25.3:25.0:2.3",NA,NA,NA
"19/08/2022 09:37","10:26:26","AmSul","DAP","MOP","Urea","FALSE",100,0.0361486870362338,0.541755063016696,0.422096249947068,0,0,"10.5:24.9:25.3:0.9",NA,NA,NA
"19/08/2022 09:37","10:26:26","AmSul","DAP","MOP","Urea","FALSE",100,0.0121132627433361,0.557585016356747,0.430301720899924,0,0,"10.3:25.6:25.8:0.3",NA,NA,NA
"19/08/2022 09:37","10:26:26","AmSul","DAP","MOP","Urea","FALSE",100,9.5550540479726e-05,0.565499993038435,0.434404456421084,0,0,"10.2:26.0:26.1:0.0",NA,NA,NA
"19/08/2022 09:37","10:26:26","AmSul","MAP","MOP","Urea","FALSE",100,0.0656136548006283,0.505467779075444,0.428918566123923,0,0,"7.4:26.3:25.7:1.6",NA,NA,NA
"19/08/2022 09:37","10:26:26","Urea","MAP","MOP","Urea","FALSE",100,0.078407720834993,0.494176671944219,0.427415607220786,0,0,"9.5:25.7:25.6:0.0",NA,NA,NA
"22/08/2022 14:04","5:5:45","MAP","MOP","MOP","Urea","FALSE",100,0.1892059611228,0.810794038877156,0,0,0,"2.3:9.8:48.6:0.0",NA,NA,NA
"22/08/2022 14:04","5:5:45","MAP","MOP","MOP","Urea","TRUE",100,0.112359500586332,0.749999950024423,0,0,0.137640549389245,"1.3:5.8:45.0:0.0",NA,NA,NA
"22/08/2022 14:04","5:5:45","MAP","AmSul","MOP","Urea","TRUE",100,0.105538006509879,0.0770937846911732,0.749999949150656,0,0.0673682596482902,"2.9:5.5:45.0:1.9",NA,NA,NA
"22/08/2022 14:04","5:5:45","MAP","AmSul","MOP","Urea","TRUE",100,0.0931984970768065,0.160710313673676,0.746091189203311,0,4.62059270305705e-11,"4.5:4.8:44.8:3.9",NA,NA,NA
"22/08/2022 14:05","5:5:45","MAP","AmSul","MOP","Urea","FALSE",100,0.0931985219622938,0.160710267348645,0.746091210689061,0,0,"4.5:4.8:44.8:3.9",NA,NA,NA
"22/08/2022 14:05","5:5:45","MAP","AmSul","MOP","Urea","FALSE",100,0.0993895771038581,0.150346840320159,0.750263582575983,0,0,"4.3:5.2:45.0:3.6",NA,NA,NA
"22/08/2022 14:05","5:5:45","DAP","AmSul","MOP","Urea","FALSE",100,0.11179007229369,0.136950232081464,0.751259695624848,0,0,"4.9:5.1:45.1:3.3",NA,NA,NA
"22/08/2022 14:05","5:5:45","MAP","AmSul","MOP","Urea","FALSE",100,0.0993895771038581,0.150346840320159,0.750263582575983,0,0,"4.3:5.2:45.0:3.6",NA,NA,NA
"22/08/2022 14:05","11:4:40","MAP","AmSul","MOP","Urea","FALSE",100,0.0884394848612192,0.251750320841849,0.659810194296941,0,0,"6.3:4.6:39.6:6.0",NA,NA,NA
"22/08/2022 14:06","10:26:26","MAP","AmSul","MOP","Urea","FALSE",100,0.486894614658916,0.096703936210698,0.416401449130391,0,0,"7.9:25.3:25.0:2.3",NA,NA,NA
"22/08/2022 14:06","10:26:26","MAP","AmSul","MOP","Urea","FALSE",100,0.474512541955927,0.117430729220724,0.408056728823345,0,0,"8.2:24.7:24.5:2.8",NA,NA,NA
"22/08/2022 14:06","10:26:26","DAP","AmSul","MOP","Urea","FALSE",100,0.52592512635547,0.0601840860883672,0.413890787556172,0,0,"10.7:24.2:24.8:1.4",NA,NA,NA
"22/08/2022 14:07","10:26:26","DAP","AmSul","MOP","Urea","TRUE",100,0.525925109580329,0.0601841113714824,0.413890778752651,0,2.95537552564582e-10,"10.7:24.2:24.8:1.4",NA,NA,NA
"22/08/2022 14:07","10:26:26","MAP","AmSul","MOP","Urea","FALSE",100,0.474512541955927,0.117430729220724,0.408056728823345,0,0,"8.2:24.7:24.5:2.8",NA,NA,NA
"22/08/2022 14:07","10:26:26","MAP","AmSul","MOP","Urea","FALSE",100,0.474512505054649,0.117430790305551,0.408056704437261,2.02536440853302e-10,0,"8.2:24.7:24.5:2.8",NA,NA,NA
"22/08/2022 14:07","10:26:26","MAP","AmSul","MOP","Urea","FALSE",100,0.487765456390567,0.0411023093727002,0.420900471995995,0.0502317622407378,0,"9.0:25.4:25.3:1.0",NA,NA,NA
"22/08/2022 14:07","10:26:26","MAP","AmSul","MOP","Urea","FALSE",100,0.49417667194623,4.39967305033612e-12,0.427415607220096,0.0784077208292743,0,"9.5:25.7:25.6:0.0",NA,NA,NA
"22/08/2022 14:11","11:4:40","MAP","AmSul","MOP","Urea","FALSE",100,0.0838904695711849,0.0240500296854178,0.673746991754606,0.21831250898879,0,"11.6:4.4:40.4:0.6",NA,NA,NA
"26/08/2022 12:00","5:5:45","AmSul","DAP","MOP","Urea","FALSE",3700,0.136950232082628,0.111790072292902,0.751259695624469,0,0,"4.9:5.1:45.1:3.3",NA,NA,NA
"26/08/2022 12:00","5:5:45","AmSul","DAP","MOP","Urea","FALSE",3700,0.12493252070806,0.119705048183972,0.755362431107966,0,0,"4.8:5.5:45.3:3.0",NA,NA,NA
"26/08/2022 12:00","5:5:45","DAP","MOP","MOP","Urea","FALSE",3700,0.201986764534847,0.798013235465152,0,0,0,"3.6:9.3:47.9:0.0",NA,NA,NA
"29/08/2022 12:56","10:26:26","AmSul","DAP","MOP","Urea","FALSE",2000,0.0361486870362338,0.541755063016696,0.422096249947068,0,0,"10.5:24.9:25.3:0.9",NA,NA,NA
"29/08/2022 12:57","10:26:26","DAP","MOP","MOP","Urea","FALSE",2000,0.565562923511684,0.434437076488317,0,0,0,"10.2:26.0:26.1:0.0",NA,NA,NA
"29/08/2022 12:57","10:26:26","MAP","MOP","MOP","Urea","FALSE",2000,0.544665018218935,0.45533498178108,0,0,0,"6.5:28.3:27.3:0.0",NA,NA,NA
"29/08/2022 12:57","10:26:26","DAP","MOP","MOP","Urea","FALSE",2000,0.565562923511684,0.434437076488317,0,0,0,"10.2:26.0:26.1:0.0",NA,NA,NA
"29/08/2022 12:57","5:5:45","DAP","MOP","MOP","Urea","FALSE",2000,0.201986764541606,0.79801323545837,0,0,0,"3.6:9.3:47.9:0.0",NA,NA,NA
"29/08/2022 12:58","5:5:45","MAP","MOP","MOP","Urea","FALSE",2000,0.189205961148753,0.810794038851214,0,0,0,"2.3:9.8:48.6:0.0",NA,NA,NA
"29/08/2022 12:58","5:5:45","AmSul","DAP","MOP","Urea","FALSE",2000,0.136950232082628,0.111790072292902,0.751259695624469,0,0,"4.9:5.1:45.1:3.3",NA,NA,NA
"29/08/2022 14:43","10:26:26","AmSul","DAP","MOP","Urea","FALSE",100,9.5550540479726e-05,0.565499993038435,0.434404456421084,0,0,"10.2:26.0:26.1:0.0",NA,NA,NA
"29/08/2022 15:05","16:6:23","AmSul","DAP","MOP","Urea","FALSE",1000,0.361749093160866,0.222675858334924,0.41557504850421,0,0,"11.6:10.2:24.9:8.7",NA,NA,NA
"29/08/2022 15:05","16:6:23","DAP","MOP","MOP","Urea","FALSE",1000,0.460927162031513,0.539072837968474,0,0,0,"8.3:21.2:32.3:0.0",NA,NA,NA
"29/08/2022 15:06","16:6:23","MAP","MOP","AmSul","Urea","FALSE",1000,0.182889233715964,0.416090449870058,0.401020316413965,0,0,"10.6:9.5:25.0:9.6",NA,NA,NA
"29/08/2022 15:06","16:6:23","MAP","MOP","AmSul","Urea","FALSE",1000,0.164316069257451,0.403573332880632,0.432110597861901,0,0,"11.0:8.5:24.2:10.4",NA,NA,NA
"29/08/2022 15:06","16:6:23","MAP","MOP","AmSul","Urea","FALSE",1000,0.139551866194869,0.386883841858115,0.473564291947013,0,0,"11.6:7.3:23.2:11.4",NA,NA,NA
"29/08/2022 15:06","16:6:23","MAP","MOP","AmSul","Urea","FALSE",1000,0.139551866194869,0.386883841858115,0.473564291947013,0,0,"11.6:7.3:23.2:11.4",NA,NA,NA
"29/08/2022 15:06","16:6:23","DAP","MOP","AmSul","Urea","FALSE",1000,0.167271013858549,0.386855900579616,0.445873085561836,0,0,"12.4:7.7:23.2:10.7",NA,NA,NA
"29/08/2022 15:06","16:6:23","DAP","MOP","AmSul","Urea","FALSE",1000,0.151441084178976,0.378650427240876,0.469908488580146,0,0,"12.6:7.0:22.7:11.3",NA,NA,NA
"29/08/2022 15:06","16:6:23","DAP","MOP","AmSul","Urea","FALSE",1000,0.119781153786006,0.362239487459255,0.517979358754722,0,0,"13.0:5.5:21.7:12.4",NA,NA,NA
"29/08/2022 15:07","11:4:40","DAP","MOP","AmSul","Urea","FALSE",1000,0.0307108053960084,0.618231679777427,0.351057514826609,0,0,"7.9:1.4:37.1:8.4",NA,NA,NA
"29/08/2022 15:07","11:4:40","DAP","MOP","AmSul","Urea","FALSE",1000,0.13360554283557,0.671567243777046,0.194827213387384,0,0,"6.5:6.1:40.3:4.7",NA,NA,NA
"29/08/2022 15:07","11:4:40","DAP","MOP","AmSul","Urea","FALSE",1000,0.101945602235931,0.655156299440691,0.242898098323378,0,0,"6.9:4.7:39.3:5.8",NA,NA,NA
"29/08/2022 15:08","15:7:15","DAP","MOP","AmSul","Urea","FALSE",1000,0.234087205483545,0.2937877727077,0.472125021808733,0,0,"14.1:10.8:17.6:11.3",NA,NA,NA
"29/08/2022 15:08","15:7:15","DAP","MOP","AmSul","Urea","FALSE",1000,0.25783213559962,0.306095979302935,0.436071885097388,0,0,"13.8:11.9:18.4:10.5",NA,NA,NA
"30/08/2022 07:56","5:5:45","AmSul","DAP","MOP","Urea","FALSE",1000,0.136950232082628,0.111790072292902,0.751259695624469,0,0,"4.9:5.1:45.1:3.3",NA,NA,NA
"30/08/2022 07:56","5:5:45","AmSul","DAP","MOP","Urea","FALSE",1000,0.100897091683849,0.135535004981424,0.763567903334727,0,0,"4.6:6.2:45.8:2.4",NA,NA,NA
"30/08/2022 07:57","5:5:45","AmSul","DAP","MOP","Urea","FALSE",1000,0.12493252070806,0.119705048183972,0.755362431107966,0,0,"4.8:5.5:45.3:3.0",NA,NA,NA
"30/08/2022 07:57","5:5:45","AmSul","DAP","MOP","Urea","FALSE",1000,0.136950232082628,0.111790072292902,0.751259695624469,0,0,"4.9:5.1:45.1:3.3",NA,NA,NA
"30/08/2022 07:57","5:5:45","AmSul","DAP","MOP","Urea","FALSE",1000,0.148967944796707,0.103875094914787,0.747156960288504,0,0,"5.0:4.8:44.8:3.6",NA,NA,NA
"30/08/2022 07:57","5:5:45","AmSul","DAP","MOP","Urea","FALSE",1000,0.136950232082628,0.111790072292902,0.751259695624469,0,0,"4.9:5.1:45.1:3.3",NA,NA,NA
"30/08/2022 07:57","5:5:45","AmSul","DAP","MOP","Urea","FALSE",100,0.136950232082628,0.111790072292902,0.751259695624469,0,0,"4.9:5.1:45.1:3.3",NA,NA,NA
"30/08/2022 09:22","5:5:45","AmSul","DAP","MOP","Urea","FALSE",100,0.136950232082628,0.111790072292902,0.751259695624469,0,0,"4.9:5.1:45.1:3.3",NA,NA,NA
"30/08/2022 11:57","12:12:17","AmSul","DAP","SOP","Urea","FALSE",100,0.261640547118666,0.372958910297602,0.36540054258373,0,0,"12.2:17.2:18.3:12.9",NA,NA,NA
"30/08/2022 11:57","12:12:17","AmSul","MAP","SOP","Urea","FALSE",100,0.320429918345647,0.324538663185599,0.355031418468711,0,0,"10.6:16.9:17.8:14.1",NA,NA,NA
"30/08/2022 11:57","12:12:17","AmSul","TSP","SOP","Urea","FALSE",100,0.338158309464437,0.336665068766439,0.325176621769124,0,0,"7.1:15.5:16.3:14.0",NA,NA,NA
"30/08/2022 11:57","12:12:17","AmSul","MAP","SOP","Urea","FALSE",100,0.320429918345647,0.324538663185599,0.355031418468711,0,0,"10.6:16.9:17.8:14.1",NA,NA,NA
"30/08/2022 11:58","12:12:17","AmSul","MAP","SOP","Urea","TRUE",100,0.126807869207777,0.258442512283001,0.300714893566159,0,0.314034724943063,"5.8:13.4:15.0:8.5",NA,NA,NA
"30/08/2022 11:58","12:12:17","AmSul","MAP","SOP","Urea","FALSE",100,0.30393156739331,0.338576328708112,0.357492103898578,0,0,"10.4:17.6:17.9:13.7",NA,NA,NA
"30/08/2022 11:58","12:12:17","Urea","MAP","SOP","Urea","FALSE",100,0.302554455318494,0.300172102129054,0.397273442552452,0,0,"17.5:15.6:19.9:7.2",NA,NA,NA
"02/09/2022 10:47","5:5:45","AmSul","DAP","MOP","Urea","FALSE",2000,0.136950232082628,0.111790072292902,0.751259695624469,0,0,"4.9:5.1:45.1:3.3",NA,NA,NA
"08/09/2022 08:15","5:5:45","AmSul","DAP","MOP","Urea","FALSE",2000,0.136950232082628,0.111790072292902,0.751259695624469,0,0,"4.9:5.1:45.1:3.3",NA,NA,NA
"16/09/2022 03:59","13:11:21","AmSul","DAP","MOP","Urea","FALSE",100,0.328726257570473,0.293431623393877,0.377842119035611,0,0,"12.2:13.5:22.7:7.9",NA,NA,NA
"16/09/2022 03:59","13:11:21","AmSul","DAP","MOP","Urea","FALSE",100,0.30469083326129,0.309261576700117,0.386047590038566,0,0,"12.0:14.2:23.2:7.3",NA,NA,NA
"21/09/2022 06:00","5:5:45","AmSul","MAP","MOP","Urea","FALSE",1000,0.150346839534493,0.0993895775316365,0.75026358293387,0,0,"4.3:5.2:45.0:3.6",NA,NA,NA
"21/09/2022 06:01","5:5:45","AmSul","MAP","MOP","Urea","FALSE",1000,0.171073740846938,0.0870074421171286,0.741918817035927,0,0,"4.6:4.5:44.5:4.1",NA,NA,NA
"21/09/2022 06:01","5:5:45","AmSul","MAP","MOP","Urea","FALSE",1000,0.191800593945623,0.0746253329395261,0.733574073114839,0,0,"4.9:3.9:44.0:4.6",NA,NA,NA
"21/09/2022 06:01","5:5:45","AmSul","MAP","MOP","Urea","FALSE",1000,0.119256605101426,0.117962716301279,0.762780678597289,0,0,"3.9:6.1:45.8:2.9",NA,NA,NA
"21/09/2022 08:04","13:11:21","AmSul","DAP","MOP","Urea","FALSE",1000,0.328726257570473,0.293431623393877,0.377842119035611,0,0,"12.2:13.5:22.7:7.9",NA,NA,NA
"21/09/2022 08:04","13:11:21","AmSul","DAP","MOP","Urea","TRUE",1000,0.240349301292425,0.266044198816651,0.349999960744752,0,0.143606539146171,"9.8:12.2:21.0:5.8",NA,NA,NA
"21/09/2022 08:04","13:11:21","AmSul","DAP","MOP","Urea","FALSE",1000,0.328726257570473,0.293431623393877,0.377842119035611,0,0,"12.2:13.5:22.7:7.9",NA,NA,NA
"21/09/2022 08:24","13:11:21","AmSul","DAP","MOP","Urea","FALSE",500,0.328726257570473,0.293431623393877,0.377842119035611,0,0,"12.2:13.5:22.7:7.9",NA,NA,NA
"21/09/2022 08:24","13:11:21","AmSul","DAP","MOP","Urea","FALSE",500,0.292673102246995,0.317176571181987,0.390150326571018,0,0,"11.9:14.6:23.4:7.0",NA,NA,NA
"21/09/2022 08:24","13:11:21","AmSul","MAP","MOP","Urea","FALSE",500,0.336895003883171,0.274547221257771,0.388557774859046,0,0,"10.4:14.3:23.3:8.1",NA,NA,NA
"21/09/2022 08:24","13:11:21","AmSul","MAP","MOP","Urea","TRUE",500,0.209695158464564,0.237063447075012,0.349999975975904,0,0.20324141848452,"7.2:12.3:21.0:5.0",NA,NA,NA
"21/09/2022 08:24","13:11:21","AmSul","MAP","MOP","Urea","TRUE",500,0.282078616037425,0.23065872549363,0.349999948707428,0,0.137262709761516,"8.7:12.0:21.0:6.8",NA,NA,NA
"21/09/2022 08:24","13:11:21","AmSul","MAP","MOP","Urea","TRUE",500,0.354462083966494,0.224254007175537,0.349999950000046,0,0.0712839588579233,"10.1:11.7:21.0:8.5",NA,NA,NA
"21/09/2022 08:24","13:11:21","AmSul","MAP","MOP","Urea","FALSE",500,0.430165848045744,0.218827728121464,0.351006423832794,0,0,"11.7:11.4:21.1:10.3",NA,NA,NA
"21/09/2022 08:25","13:11:21","AmSul","MAP","MOP","Urea","FALSE",500,0.461256095926683,0.200254574065353,0.338489330007963,0,0,"12.1:10.4:20.3:11.1",NA,NA,NA
"21/09/2022 12:36","5:5:45","AmSul","DAP","MOP","Urea","FALSE",16000,0.136950232082628,0.111790072292902,0.751259695624469,0,0,"4.9:5.1:45.1:3.3",NA,NA,NA
